type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size,predX,predDX,policy,algoType
ticker,21800366615,BTC-USD,48000.01,54961.08,71532.48014681,44888.08,55043.63,854820.72044628,48000.00,48000.01,buy,2021-02-23T21:50:54.695594Z,137341286,0.00004,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366636,BTC-USD,48001,54961.08,71532.59810987,44888.08,55043.63,854820.83840934,48000.99,48001.00,buy,2021-02-23T21:50:54.711536Z,137341288,0.0919,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366678,BTC-USD,48000.99,54961.08,71532.60623162,44888.08,55043.63,854820.84653109,48000.99,48001.00,sell,2021-02-23T21:50:54.738910Z,137341289,0.00812175,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366689,BTC-USD,48001,54961.08,71532.64019626,44888.08,55043.63,854820.88049573,48000.99,48004.79,buy,2021-02-23T21:50:54.750142Z,137341291,0.00008639,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366716,BTC-USD,48006.13,54961.08,71533.76919626,44888.08,55043.63,854822.00949573,48001.00,48016.04,buy,2021-02-23T21:50:54.772829Z,137341294,0.92135784,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366778,BTC-USD,48004.77,54961.08,71533.86919626,44888.08,55043.63,854822.10949573,48001.42,48016.04,buy,2021-02-23T21:50:54.817776Z,137341295,0.1,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366817,BTC-USD,48013.36,54961.08,71534.04919626,44888.08,55043.63,854822.28949573,48002.10,48013.36,buy,2021-02-23T21:50:54.833066Z,137341296,0.18,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366833,BTC-USD,48013.36,54961.08,71534.07599626,44888.08,55043.63,854822.31629573,48002.98,48013.36,buy,2021-02-23T21:50:54.849160Z,137341297,0.0268,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366938,BTC-USD,48016.02,54961.08,71534.17599626,44888.08,55043.63,854822.41629573,48003.22,48019.00,buy,2021-02-23T21:50:54.897560Z,137341298,0.1,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366963,BTC-USD,48018.12,54961.08,71534.19637144,44888.08,55043.63,854822.43667091,48006.92,48018.12,buy,2021-02-23T21:50:54.913226Z,137341299,0.02037518,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800366988,BTC-USD,48006.92,54961.08,71534.20037144,44888.08,55043.63,854822.44067091,48006.92,48018.12,sell,2021-02-23T21:50:54.922291Z,137341300,0.004,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800367009,BTC-USD,48012.35,54961.08,71534.51297144,44888.08,55043.63,854822.75327091,48009.32,48012.35,buy,2021-02-23T21:50:54.939527Z,137341301,0.3126,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800367247,BTC-USD,48012.34,54961.08,71534.61297144,44888.08,55043.63,854822.85327091,48003.73,48012.35,buy,2021-02-23T21:50:55.107275Z,137341302,0.1,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800367586,BTC-USD,48015.76,54961.08,71534.61401496,44888.08,55043.63,854822.85431443,48012.34,48015.76,buy,2021-02-23T21:50:55.541489Z,137341304,0.0009805,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800367673,BTC-USD,48001.9,54961.08,71534.65501496,44888.08,55043.63,854822.89531443,48001.90,48012.35,sell,2021-02-23T21:50:55.914916Z,137341306,0.03823811,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368089,BTC-USD,48015.36,54961.08,71534.75860211,44888.08,55043.63,854822.99890158,48012.34,48015.36,buy,2021-02-23T21:50:56.272986Z,137341308,0.0697089,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368449,BTC-USD,48017.23,54961.08,71534.76369488,44888.08,55043.63,854823.00399435,48005.53,48017.23,buy,2021-02-23T21:50:56.647448Z,137341309,0.00509277,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368551,BTC-USD,48012.34,54961.08,71534.76456715,44888.08,55043.63,854823.00486662,48012.34,48018.64,sell,2021-02-23T21:50:56.736152Z,137341310,0.00087227,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368575,BTC-USD,48012.34,54961.08,71534.76541162,44888.08,55043.63,854823.00571109,48012.34,48018.64,sell,2021-02-23T21:50:56.780192Z,137341311,0.00084447,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368606,BTC-USD,48018.64,54961.08,71534.76640469,44888.08,55043.63,854823.00670416,48012.34,48018.64,buy,2021-02-23T21:50:56.832473Z,137341312,0.00099307,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368622,BTC-USD,48012.34,54961.08,71534.76682295,44888.08,55043.63,854823.00712242,48012.34,48018.64,sell,2021-02-23T21:50:56.854566Z,137341313,0.00041826,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368657,BTC-USD,48018.63,54961.08,71534.78718931,44888.08,55043.63,854823.02748878,48012.34,48018.63,buy,2021-02-23T21:50:56.895425Z,137341314,0.02036636,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368778,BTC-USD,48017.68,54961.08,71534.78738668,44888.08,55043.63,854823.02768615,48017.68,48017.69,sell,2021-02-23T21:50:57.001079Z,137341315,0.00019737,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368854,BTC-USD,48018.55,54961.08,71534.79319194,44888.08,55043.63,854823.03349141,48018.54,48018.55,buy,2021-02-23T21:50:57.070032Z,137341316,0.00580526,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368861,BTC-USD,48018.55,54961.08,71534.88738668,44888.08,55043.63,854823.12768615,48018.54,48019.00,buy,2021-02-23T21:50:57.074026Z,137341317,0.09419474,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800368968,BTC-USD,48019,54961.08,71534.99758668,44888.08,55043.63,854823.23788615,48018.99,48024.47,buy,2021-02-23T21:50:57.160394Z,137341318,0.1102,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369039,BTC-USD,48031.81,54961.08,71534.99866350,44888.08,55043.63,854823.23896297,48021.09,48031.81,buy,2021-02-23T21:50:57.205147Z,137341319,0.00107682,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369126,BTC-USD,48031.81,54961.08,71535.01904009,44888.08,55043.63,854823.25933956,48023.13,48031.81,buy,2021-02-23T21:50:57.270218Z,137341320,0.02037659,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369694,BTC-USD,48028.14,54961.08,71535.05972696,44888.08,55043.63,854823.30002643,48013.56,48028.14,buy,2021-02-23T21:50:57.781032Z,137341321,0.04068687,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369712,BTC-USD,48027.26,54961.08,71535.06021302,44888.08,55043.63,854823.30051249,48014.44,48027.26,buy,2021-02-23T21:50:57.792727Z,137341322,0.00048606,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369779,BTC-USD,48013.27,54961.08,71535.06421302,44888.08,55043.63,854823.30451249,48013.27,48021.58,sell,2021-02-23T21:50:57.850747Z,137341323,0.004,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369894,BTC-USD,48016.08,54961.08,71535.07439070,44888.08,55043.63,854823.31469017,48012.34,48016.08,buy,2021-02-23T21:50:57.953041Z,137341324,0.01017768,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800369927,BTC-USD,48004.99,54961.08,71535.08521070,44888.08,55043.63,854823.32551017,48004.99,48012.35,sell,2021-02-23T21:50:57.992429Z,137341326,0.00759359,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800370110,BTC-USD,48012.34,54961.08,71535.08639521,44888.08,55043.63,854823.32669468,48006.40,48016.09,sell,2021-02-23T21:50:58.124886Z,137341327,0.00118451,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800370880,BTC-USD,48012.35,54961.08,71535.09140510,44888.08,55043.63,854823.33170457,48012.34,48012.35,buy,2021-02-23T21:50:59.074083Z,137341330,0.00414487,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800370898,BTC-USD,48012.34,54961.08,71535.09154153,44888.08,55043.63,854823.33184100,48012.34,48012.35,sell,2021-02-23T21:50:59.092598Z,137341331,0.00013643,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800370926,BTC-USD,48012.34,54961.08,71535.09258961,44888.08,55043.63,854823.33288908,48004.72,48012.35,sell,2021-02-23T21:50:59.138996Z,137341332,0.00104808,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371002,BTC-USD,48004.94,54961.08,71535.15658961,44888.08,55043.63,854823.39688908,48004.94,48005.48,sell,2021-02-23T21:50:59.187560Z,137341333,0.064,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371014,BTC-USD,48000,54961.08,71535.18099077,44888.08,55043.63,854823.42129024,48000.00,48005.48,sell,2021-02-23T21:50:59.195242Z,137341337,0.002073,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371102,BTC-USD,48000,54961.08,71535.37882125,44888.08,55043.63,854823.61912072,48000.00,48004.07,sell,2021-02-23T21:50:59.228462Z,137341343,0.011,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371409,BTC-USD,48000,54961.08,71539.63582125,44888.08,55043.63,854827.87612072,48000.00,48000.01,sell,2021-02-23T21:50:59.515651Z,137341345,4.13283048,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371824,BTC-USD,48006.76,54961.08,71539.64529894,44888.08,55043.63,854827.88559841,48000.67,48006.76,buy,2021-02-23T21:50:59.926077Z,137341346,0.00947769,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371862,BTC-USD,48006.75,54961.08,71539.64647819,44888.08,55043.63,854827.88677766,48000.00,48006.75,buy,2021-02-23T21:50:59.963873Z,137341347,0.00117925,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800371958,BTC-USD,48004.1,54961.08,71539.64963502,44888.08,55043.63,854827.88993449,48000.00,48004.10,buy,2021-02-23T21:51:00.105256Z,137341348,0.00315683,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372049,BTC-USD,48000.05,54961.08,71539.69663502,44888.08,55043.63,854827.93693449,48000.05,48001.70,sell,2021-02-23T21:51:00.223662Z,137341349,0.047,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372062,BTC-USD,48000.05,54961.08,71539.73797272,44888.08,55043.63,854827.97827219,48000.05,48000.06,sell,2021-02-23T21:51:00.236440Z,137341351,0.031,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372144,BTC-USD,48000.06,54961.08,71539.84714266,44888.08,55043.63,854828.08744213,48000.05,48001.70,buy,2021-02-23T21:51:00.377921Z,137341353,0.04492994,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372153,BTC-USD,48001.7,54961.08,71539.94606309,44888.08,55043.63,854828.18636256,48000.05,48001.70,buy,2021-02-23T21:51:00.379764Z,137341355,0.00048729,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372187,BTC-USD,48000.05,54961.08,71540.00806309,44888.08,55043.63,854828.24836256,48000.05,48001.70,sell,2021-02-23T21:51:00.421128Z,137341357,0.04231219,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372434,BTC-USD,48003.17,54961.08,71540.02006309,44888.08,55043.63,854828.26036256,48003.17,48009.45,sell,2021-02-23T21:51:00.647986Z,137341358,0.012,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372564,BTC-USD,48002.59,54961.08,71540.03503732,44888.08,55043.63,854828.27533679,48002.59,48009.45,sell,2021-02-23T21:51:00.771790Z,137341360,0.00680404,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372737,BTC-USD,48009.45,54961.08,71540.04183732,44888.08,55043.63,854828.28213679,48001.71,48009.45,buy,2021-02-23T21:51:00.943307Z,137341361,0.0068,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372878,BTC-USD,48009.44,54961.08,71540.05228460,44888.08,55043.63,854828.29258407,48009.44,48009.45,sell,2021-02-23T21:51:01.076422Z,137341362,0.01044728,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800372905,BTC-USD,48009.45,54961.08,71540.05231441,44888.08,55043.63,854828.29261388,48007.01,48013.92,buy,2021-02-23T21:51:01.107313Z,137341363,0.00002981,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373029,BTC-USD,48008.79,54961.08,71540.06311457,44888.08,55043.63,854828.30341404,48008.79,48013.92,sell,2021-02-23T21:51:01.234131Z,137341365,0.01044728,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373285,BTC-USD,48013.92,54961.08,71540.06410693,44888.08,55043.63,854828.30440640,48013.91,48013.92,buy,2021-02-23T21:51:01.640490Z,137341366,0.00099236,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373421,BTC-USD,48017.29,54961.08,71540.07022149,44888.08,55043.63,854828.31052096,48017.28,48017.29,buy,2021-02-23T21:51:01.932553Z,137341367,0.00611456,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373498,BTC-USD,48017.29,54961.08,71540.16022149,44888.08,55043.63,854828.40052096,48017.28,48017.29,buy,2021-02-23T21:51:02.033034Z,137341368,0.09,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373502,BTC-USD,48017.29,54961.08,71540.22022149,44888.08,55043.63,854828.46052096,48017.28,48017.29,buy,2021-02-23T21:51:02.036469Z,137341369,0.06,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373581,BTC-USD,48017.29,54961.08,71540.22510693,44888.08,55043.63,854828.46540640,48017.28,48024.70,buy,2021-02-23T21:51:02.087911Z,137341370,0.00488544,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373704,BTC-USD,48024.7,54961.08,71540.22918354,44888.08,55043.63,854828.46948301,48024.69,48024.70,buy,2021-02-23T21:51:02.192179Z,137341371,0.00407661,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373713,BTC-USD,48024.7,54961.08,71540.23555421,44888.08,55043.63,854828.47585368,48024.69,48024.70,buy,2021-02-23T21:51:02.196963Z,137341372,0.00637067,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373737,BTC-USD,48024.98,54961.08,71540.46934693,44888.08,55043.63,854828.70964640,48024.70,48025.47,buy,2021-02-23T21:51:02.220981Z,137341374,0.18,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800373860,BTC-USD,48030,54961.08,71540.47034693,44888.08,55043.63,854828.71064640,48029.99,48034.24,buy,2021-02-23T21:51:02.292527Z,137341375,0.001,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800374136,BTC-USD,48044.27,54961.08,71540.57240595,44888.08,55043.63,854828.81270542,48030.20,48044.27,buy,2021-02-23T21:51:02.537991Z,137341377,0.04105902,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800374341,BTC-USD,48045.84,54961.08,71540.57647904,44888.08,55043.63,854828.81677851,48045.66,48045.84,buy,2021-02-23T21:51:02.688630Z,137341378,0.00407309,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800374617,BTC-USD,48046.72,54961.08,71540.73647904,44888.08,55043.63,854828.97677851,48045.66,48046.72,buy,2021-02-23T21:51:02.993037Z,137341379,0.16,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800374876,BTC-USD,48047.73,54961.08,71540.73917904,44888.08,55043.63,854828.97947851,48047.72,48047.73,buy,2021-02-23T21:51:03.382558Z,137341380,0.0027,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800374879,BTC-USD,48047.72,54961.08,71540.80341904,44888.08,55043.63,854829.04371851,48047.72,48047.73,sell,2021-02-23T21:51:03.382589Z,137341381,0.06424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375203,BTC-USD,48047.73,54961.08,71540.83654093,44888.08,55043.63,854829.07684040,48047.72,48049.46,buy,2021-02-23T21:51:03.935573Z,137341383,0.00006189,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375264,BTC-USD,48048.04,54961.08,71541.04082056,44888.08,55043.63,854829.28112003,48048.04,48055.59,sell,2021-02-23T21:51:03.963440Z,137341391,0.0007015,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375386,BTC-USD,48049.42,54961.08,71541.05100309,44888.08,55043.63,854829.29130256,48047.72,48049.42,buy,2021-02-23T21:51:04.053536Z,137341392,0.01018253,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375483,BTC-USD,48047.72,54961.08,71541.05370309,44888.08,55043.63,854829.29400256,48047.72,48047.73,sell,2021-02-23T21:51:04.177861Z,137341393,0.0027,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375643,BTC-USD,48047.73,54961.08,71541.07257234,44888.08,55043.63,854829.31287181,48047.72,48047.73,buy,2021-02-23T21:51:04.444113Z,137341394,0.01886925,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375748,BTC-USD,48047.73,54961.08,71541.76794862,44888.08,55043.63,854830.00824809,48047.72,48047.73,buy,2021-02-23T21:51:04.598165Z,137341400,0.13940283,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375786,BTC-USD,48047.72,54961.08,71541.77628866,44888.08,55043.63,854830.01658813,48047.72,48047.73,sell,2021-02-23T21:51:04.636823Z,137341402,0.00827774,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800375871,BTC-USD,48050.86,54961.08,71541.79395068,44888.08,55043.63,854830.03425015,48046.39,48050.86,buy,2021-02-23T21:51:04.717039Z,137341407,0.01021006,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376029,BTC-USD,48047.72,54961.08,71541.80222842,44888.08,55043.63,854830.04252789,48046.39,48047.73,sell,2021-02-23T21:51:04.948412Z,137341408,0.00827774,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376077,BTC-USD,48050.82,54961.08,71541.81026854,44888.08,55043.63,854830.05056801,48047.72,48050.82,buy,2021-02-23T21:51:05.016482Z,137341410,0.00631786,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376377,BTC-USD,48051.74,54961.08,71541.83069319,44888.08,55043.63,854830.07099266,48047.72,48051.74,buy,2021-02-23T21:51:05.471032Z,137341411,0.02042465,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376517,BTC-USD,48037.66,54961.08,71541.83969319,44888.08,55043.63,854830.07999266,48037.66,48053.23,sell,2021-02-23T21:51:05.715505Z,137341413,0.00577349,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376521,BTC-USD,48037.66,54961.08,71541.88408005,44888.08,55043.63,854830.12437952,48037.65,48053.23,sell,2021-02-23T21:51:05.719255Z,137341414,0.04438686,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376619,BTC-USD,48052.93,54961.08,71541.89180521,44888.08,55043.63,854830.13210468,48036.75,48052.93,buy,2021-02-23T21:51:05.808743Z,137341416,0.00211202,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800376699,BTC-USD,48052.92,54961.08,71541.89251224,44888.08,55043.63,854830.13281171,48037.63,48052.92,buy,2021-02-23T21:51:05.888062Z,137341417,0.00070703,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800377256,BTC-USD,48053.18,54961.08,71541.89372664,44888.08,55043.63,854830.13402611,48045.90,48053.18,buy,2021-02-23T21:51:06.811373Z,137341418,0.0012144,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800377370,BTC-USD,48053.19,54961.08,71541.90105795,44888.08,55043.63,854830.14135742,48045.90,48053.19,buy,2021-02-23T21:51:06.996583Z,137341419,0.00733131,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800377428,BTC-USD,48045.9,54961.08,71542.12247136,44888.08,55043.63,854830.36277083,48045.02,48053.26,sell,2021-02-23T21:51:07.127540Z,137341421,0.18,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800377573,BTC-USD,48045.83,54961.08,71542.13265688,44888.08,55043.63,854830.37295635,48045.82,48045.83,buy,2021-02-23T21:51:07.401738Z,137341422,0.01018552,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800377582,BTC-USD,48045.84,54961.08,71546.04247136,44888.08,55043.63,854834.28277083,48045.82,48053.53,buy,2021-02-23T21:51:07.413142Z,137341424,3.82,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378097,BTC-USD,48053.52,54961.08,71546.04257592,44888.08,55043.63,854834.28287539,48053.52,48053.53,sell,2021-02-23T21:51:08.390916Z,137341425,0.00010456,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378119,BTC-USD,48053.53,54961.08,71546.25617592,44888.08,55043.63,854834.49647539,48053.52,48055.99,buy,2021-02-23T21:51:08.410383Z,137341427,0.1146,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378182,BTC-USD,48056.45,54961.08,71546.26763277,44888.08,55043.63,854834.50793224,48056.45,48060.00,sell,2021-02-23T21:51:08.456638Z,137341430,0.00041834,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378300,BTC-USD,48060,54961.08,71546.26863277,44888.08,55043.63,854834.50893224,48059.99,48068.61,buy,2021-02-23T21:51:08.620508Z,137341431,0.001,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378507,BTC-USD,48068.61,54961.08,71546.27453277,44888.08,55043.63,854834.51483224,48063.86,48068.61,buy,2021-02-23T21:51:08.748707Z,137341433,0.00267421,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378626,BTC-USD,48067.6,54961.08,71546.33153277,44888.08,55043.63,854834.57183224,48067.59,48067.60,buy,2021-02-23T21:51:08.803783Z,137341434,0.057,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378675,BTC-USD,48067.6,54961.08,71546.43053277,44888.08,55043.63,854834.67083224,48067.59,48067.60,buy,2021-02-23T21:51:08.826991Z,137341435,0.099,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378781,BTC-USD,48067.6,54961.08,71546.53091123,44888.08,55043.63,854834.77121070,48067.59,48067.60,buy,2021-02-23T21:51:08.891205Z,137341436,0.10037846,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378795,BTC-USD,48067.6,54961.08,71546.57160889,44888.08,55043.63,854834.81190836,48067.59,48067.60,buy,2021-02-23T21:51:08.899673Z,137341437,0.04069766,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378874,BTC-USD,48068.61,54961.08,71546.57169657,44888.08,55043.63,854834.81199604,48067.59,48085.01,buy,2021-02-23T21:51:08.946110Z,137341438,0.00008768,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800378906,BTC-USD,48085.01,54961.08,71546.60669657,44888.08,55043.63,854834.84699604,48068.60,48085.01,buy,2021-02-23T21:51:08.964082Z,137341439,0.035,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800379257,BTC-USD,48086.16,54961.08,71546.61215969,44888.08,55043.63,854834.85245916,48076.96,48086.16,buy,2021-02-23T21:51:09.175162Z,137341441,0.00276312,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800379619,BTC-USD,48090,54961.08,71546.65716819,44888.08,55043.63,854834.89746766,48089.99,48090.00,buy,2021-02-23T21:51:09.513333Z,137341447,0.021,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800379662,BTC-USD,48090,54961.08,71546.65746066,44888.08,55043.63,854834.89776013,48089.99,48103.19,buy,2021-02-23T21:51:09.552522Z,137341448,0.00029247,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800379778,BTC-USD,48094.15,54961.08,71546.75046874,44888.08,55043.63,854834.99076821,48094.15,48110.45,sell,2021-02-23T21:51:09.620817Z,137341452,0.03125128,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800380195,BTC-USD,48115.31,54961.08,71547.52608284,44888.08,55043.63,854835.76638231,48096.20,48115.31,buy,2021-02-23T21:51:09.922258Z,137341454,0.5956141,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800380373,BTC-USD,48112.02,54961.08,71547.52707684,44888.08,55043.63,854835.76737631,48086.89,48112.02,buy,2021-02-23T21:51:10.025197Z,137341455,0.000994,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800380448,BTC-USD,48112.02,54961.08,71547.53725452,44888.08,55043.63,854835.77755399,48094.79,48112.02,buy,2021-02-23T21:51:10.080613Z,137341456,0.01017768,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381015,BTC-USD,48110.18,54961.08,71547.53824656,44888.08,55043.63,854835.77854603,48090.25,48110.18,buy,2021-02-23T21:51:10.683649Z,137341457,0.00099204,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381083,BTC-USD,48111.97,54961.08,71547.70769513,44888.08,55043.63,854835.94799460,48096.64,48111.97,buy,2021-02-23T21:51:10.749482Z,137341458,0.16944857,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381141,BTC-USD,48114.38,54961.08,71547.71769513,44888.08,55043.63,854835.95799460,48098.38,48115.25,buy,2021-02-23T21:51:10.802851Z,137341459,0.01,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381360,BTC-USD,48117.1,54961.08,71553.25577601,44888.08,55043.63,854841.49607548,48102.54,48117.10,buy,2021-02-23T21:51:10.919935Z,137341493,0.04,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381380,BTC-USD,48117.1,54961.08,71553.40817601,44888.08,55043.63,854841.64847548,48102.54,48119.39,buy,2021-02-23T21:51:10.930957Z,137341495,0.1362,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
ticker,21800381402,BTC-USD,48102.54,54961.08,71553.45453153,44888.08,55043.63,854841.69483100,48102.54,48119.39,sell,2021-02-23T21:51:10.951666Z,137341496,0.04635552,55595.919253929664,-2.288732474532643,short,G:0.01_H:0.0001
